kernel_bucket,sample_class,width,offset,sample_count,unique_values,entropy,fixed_byte,fixed_bits,variable_bits,dominant_ratio_bps,field_kind,value_counts
C_flk_landing_series,close,32,11,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,close,32,12,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,close,32,13,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,close,32,14,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,close,32,15,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 b0:1 50:1 e0:1 20:1
C_flk_landing_series,close,32,16,10,10,3.3219,0,0x00,0xff,1000,variable_byte,84:1 a4:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1
C_flk_landing_series,close,32,17,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,89:5 f9:5
C_flk_landing_series,close,32,18,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,close,32,19,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,46:3 86:3 06:2 c6:2
C_flk_landing_series,close,32,20,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,33:1 1a:1 1d:1 20:1 22:1 25:1 28:1 2b:1
C_flk_landing_series,close,32,21,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
C_flk_landing_series,close,32,22,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,close,32,23,10,3,1.3610,0,0xf0,0x0f,5000,low_nibble_variable,18:5 17:4 19:1
C_flk_landing_series,close,32,24,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,close,32,25,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,close,32,26,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,90:2 70:2 00:2 80:1 50:1 e0:1 20:1
C_flk_landing_series,close,32,27,10,10,3.3219,0,0x00,0xff,1000,variable_byte,72:1 d8:1 a4:1 b6:1 d7:1 ea:1 0b:1 1d:1
C_flk_landing_series,close,32,28,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,close,32,29,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,close,32,30,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 c6:3 46:2 06:2
C_flk_landing_series,close,32,31,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,30:1 17:1 1a:1 1d:1 20:1 22:1 25:1 28:1
C_flk_landing_series,strong,8,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,strong,8,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,strong,8,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,strong,8,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,strong,8,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,strong,8,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,strong,8,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,strong,8,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,strong,16,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,strong,16,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,strong,16,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,strong,16,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,strong,16,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,strong,16,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,strong,16,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,strong,16,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,strong,16,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,06:3 46:3 c6:2 86:2
C_flk_landing_series,strong,16,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,36:1 1d:1 20:1 22:1 25:1 28:1 2b:1 2d:1
C_flk_landing_series,strong,16,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
C_flk_landing_series,strong,16,11,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,strong,16,12,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,strong,16,13,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,strong,16,14,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,strong,16,15,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 b0:1 50:1 e0:1 20:1
C_flk_landing_series,strong,32,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,strong,32,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,strong,32,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,strong,32,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,strong,32,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,strong,32,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,strong,32,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,strong,32,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,strong,32,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,06:3 46:3 c6:2 86:2
C_flk_landing_series,strong,32,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,36:1 1d:1 20:1 22:1 25:1 28:1 2b:1 2d:1
C_flk_landing_series,strong,32,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
C_flk_landing_series,strong,32,11,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,strong,32,12,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,strong,32,13,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,strong,32,14,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,strong,32,15,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 b0:1 50:1 e0:1 20:1
C_flk_landing_series,strong,32,16,10,10,3.3219,0,0x00,0xff,1000,variable_byte,84:1 a4:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1
C_flk_landing_series,strong,32,17,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,89:5 f9:5
C_flk_landing_series,strong,32,18,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,strong,32,19,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,46:3 86:3 06:2 c6:2
C_flk_landing_series,strong,32,20,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,33:1 1a:1 1d:1 20:1 22:1 25:1 28:1 2b:1
C_flk_landing_series,strong,32,21,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
C_flk_landing_series,strong,32,22,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,strong,32,23,10,3,1.3610,0,0xf0,0x0f,5000,low_nibble_variable,18:5 17:4 19:1
C_flk_landing_series,strong,32,24,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,strong,32,25,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,strong,32,26,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,90:2 70:2 00:2 80:1 50:1 e0:1 20:1
C_flk_landing_series,strong,32,27,10,10,3.3219,0,0x00,0xff,1000,variable_byte,72:1 d8:1 a4:1 b6:1 d7:1 ea:1 0b:1 1d:1
C_flk_landing_series,strong,32,28,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,strong,32,29,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,strong,32,30,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 c6:3 46:2 06:2
C_flk_landing_series,strong,32,31,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,30:1 17:1 1a:1 1d:1 20:1 22:1 25:1 28:1
D_ann_generated_stub_family,all,8,0,31,3,0.6595,0,0x2d,0xd2,8709,dominant_value_variable,ce:27 1c:3 1e:1
D_ann_generated_stub_family,all,8,1,31,2,0.4587,0,0x6a,0x95,9032,dominant_value_variable,b0:28 25:3
D_ann_generated_stub_family,all,8,2,31,3,0.6595,0,0x9a,0x65,8709,dominant_value_variable,01:27 65:3 00:1
D_ann_generated_stub_family,all,8,3,31,2,0.4587,0,0xfa,0x05,9032,low_nibble_variable,03:28 06:3
D_ann_generated_stub_family,all,8,4,31,3,0.6595,0,0x38,0xc7,8709,dominant_value_variable,98:27 1e:3 59:1
D_ann_generated_stub_family,all,8,5,31,3,0.6595,0,0xa1,0x5e,8709,dominant_value_variable,fc:27 be:3 a0:1
D_ann_generated_stub_family,all,8,6,31,3,0.6595,0,0x00,0xff,8709,dominant_value_variable,00:27 6a:3 d5:1
D_ann_generated_stub_family,all,8,7,31,3,0.6595,0,0x90,0x6f,8709,dominant_value_variable,08:27 66:3 05:1
D_ann_generated_stub_family,all,16,0,31,3,0.6595,0,0x2d,0xd2,8709,dominant_value_variable,ce:27 1c:3 1e:1
D_ann_generated_stub_family,all,16,1,31,2,0.4587,0,0x6a,0x95,9032,dominant_value_variable,b0:28 25:3
D_ann_generated_stub_family,all,16,2,31,3,0.6595,0,0x9a,0x65,8709,dominant_value_variable,01:27 65:3 00:1
D_ann_generated_stub_family,all,16,3,31,2,0.4587,0,0xfa,0x05,9032,low_nibble_variable,03:28 06:3
D_ann_generated_stub_family,all,16,4,31,3,0.6595,0,0x38,0xc7,8709,dominant_value_variable,98:27 1e:3 59:1
D_ann_generated_stub_family,all,16,5,31,3,0.6595,0,0xa1,0x5e,8709,dominant_value_variable,fc:27 be:3 a0:1
D_ann_generated_stub_family,all,16,6,31,3,0.6595,0,0x00,0xff,8709,dominant_value_variable,00:27 6a:3 d5:1
D_ann_generated_stub_family,all,16,7,31,3,0.6595,0,0x90,0x6f,8709,dominant_value_variable,08:27 66:3 05:1
D_ann_generated_stub_family,all,16,8,31,3,0.6595,0,0xc2,0x3d,8709,dominant_value_variable,08:27 25:3 31:1
D_ann_generated_stub_family,all,16,9,31,3,0.6595,0,0x01,0xfe,8709,dominant_value_variable,02:27 5e:3 a8:1
D_ann_generated_stub_family,all,16,10,31,3,0.6595,0,0x1a,0xe5,8709,dominant_value_variable,40:27 64:3 85:1
D_ann_generated_stub_family,all,16,11,31,3,0.6595,0,0xc1,0x3e,8709,dominant_value_variable,02:27 10:3 3e:1
D_ann_generated_stub_family,all,16,12,31,3,0.6595,0,0x37,0xc8,8709,dominant_value_variable,40:27 00:3 c8:1
D_ann_generated_stub_family,all,16,13,31,3,0.6595,0,0xc1,0x3e,8709,dominant_value_variable,08:27 30:3 06:1
D_ann_generated_stub_family,all,16,14,31,2,0.4587,0,0x2b,0xd4,9032,dominant_value_variable,04:28 d0:3
D_ann_generated_stub_family,all,16,15,31,2,0.4587,0,0xf8,0x07,9032,low_nibble_variable,02:28 05:3
D_ann_generated_stub_family,all,32,0,31,3,0.6595,0,0x2d,0xd2,8709,dominant_value_variable,ce:27 1c:3 1e:1
D_ann_generated_stub_family,all,32,1,31,2,0.4587,0,0x6a,0x95,9032,dominant_value_variable,b0:28 25:3
D_ann_generated_stub_family,all,32,2,31,3,0.6595,0,0x9a,0x65,8709,dominant_value_variable,01:27 65:3 00:1
D_ann_generated_stub_family,all,32,3,31,2,0.4587,0,0xfa,0x05,9032,low_nibble_variable,03:28 06:3
D_ann_generated_stub_family,all,32,4,31,3,0.6595,0,0x38,0xc7,8709,dominant_value_variable,98:27 1e:3 59:1
D_ann_generated_stub_family,all,32,5,31,3,0.6595,0,0xa1,0x5e,8709,dominant_value_variable,fc:27 be:3 a0:1
D_ann_generated_stub_family,all,32,6,31,3,0.6595,0,0x00,0xff,8709,dominant_value_variable,00:27 6a:3 d5:1
D_ann_generated_stub_family,all,32,7,31,3,0.6595,0,0x90,0x6f,8709,dominant_value_variable,08:27 66:3 05:1
D_ann_generated_stub_family,all,32,8,31,3,0.6595,0,0xc2,0x3d,8709,dominant_value_variable,08:27 25:3 31:1
D_ann_generated_stub_family,all,32,9,31,3,0.6595,0,0x01,0xfe,8709,dominant_value_variable,02:27 5e:3 a8:1
D_ann_generated_stub_family,all,32,10,31,3,0.6595,0,0x1a,0xe5,8709,dominant_value_variable,40:27 64:3 85:1
D_ann_generated_stub_family,all,32,11,31,3,0.6595,0,0xc1,0x3e,8709,dominant_value_variable,02:27 10:3 3e:1
D_ann_generated_stub_family,all,32,12,31,3,0.6595,0,0x37,0xc8,8709,dominant_value_variable,40:27 00:3 c8:1
D_ann_generated_stub_family,all,32,13,31,3,0.6595,0,0xc1,0x3e,8709,dominant_value_variable,08:27 30:3 06:1
D_ann_generated_stub_family,all,32,14,31,2,0.4587,0,0x2b,0xd4,9032,dominant_value_variable,04:28 d0:3
D_ann_generated_stub_family,all,32,15,31,2,0.4587,0,0xf8,0x07,9032,low_nibble_variable,02:28 05:3
D_ann_generated_stub_family,all,32,16,31,2,0.4587,0,0x83,0x7c,9032,dominant_value_variable,f0:28 8c:3
D_ann_generated_stub_family,all,32,17,31,2,0.4587,0,0x2b,0xd4,9032,dominant_value_variable,20:28 f4:3
D_ann_generated_stub_family,all,32,18,31,2,0.4587,0,0xf9,0x06,9032,low_nibble_variable,00:28 06:3
D_ann_generated_stub_family,all,32,19,31,2,0.4587,0,0x0b,0xf4,9032,dominant_value_variable,f0:28 04:3
D_ann_generated_stub_family,all,32,20,31,2,0.4587,0,0xdd,0x22,9032,sparse_bit_variable,20:28 02:3
D_ann_generated_stub_family,all,32,21,31,2,0.4587,0,0xe2,0x1d,9032,dominant_value_variable,00:28 1d:3
D_ann_generated_stub_family,all,32,22,31,5,2.1665,0,0x2a,0xd5,3548,variable_byte,65:11 e5:8 25:5 a5:4 f0:3
D_ann_generated_stub_family,all,32,23,31,28,4.7363,0,0x00,0xff,967,variable_byte,00:3 78:2 ff:1 c2:1 b0:1 1b:1 7b:1 2d:1
D_ann_generated_stub_family,all,32,24,31,18,3.9134,0,0xe0,0x1f,1935,variable_byte,07:6 00:3 10:2 15:2 03:2 04:2 0c:2 09:2
D_ann_generated_stub_family,all,32,25,31,3,0.6595,0,0x4d,0xb2,8709,dominant_value_variable,92:27 00:3 b2:1
D_ann_generated_stub_family,all,32,26,31,2,0.4587,0,0xfd,0x02,9032,low_nibble_variable,02:28 00:3
